id,carat,cut,color,clarity,depth,table,x,y,z,price
24259,2.02,Premium,I,SI2,62.3,61.0,8.06,7.99,4.98,9730
7345,1.01,Premium,D,SI1,62.1,59.0,6.43,6.37,3.98,5698
6304,0.52,Premium,G,SI1,62.6,58.0,5.1,5.07,3.19,1244
26991,0.41,Premium,E,SI2,62.8,58.0,4.75,4.7,2.97,830
29263,0.3,Ideal,H,VS2,61.3,57.0,4.32,4.36,2.66,527
16376,0.34,Ideal,E,VS1,61.6,56.0,4.52,4.47,2.77,1097
27216,0.73,Ideal,F,VS1,62.7,55.0,5.71,5.75,3.59,3261
22360,2.03,Ideal,G,SI2,62.5,57.0,8.06,8.12,5.06,18172
24946,1.04,Premium,F,SI1,62.2,59.0,6.46,6.45,4.02,4981
18322,0.31,Very Good,I,VS1,63.0,58.0,4.32,4.28,2.71,533
24484,1.21,Very Good,G,SI2,62.4,56.0,6.78,6.84,4.24,5938
1753,1.15,Very Good,I,VS2,62.6,57.0,6.68,6.72,4.2,4959
20054,0.72,Premium,F,SI1,60.0,62.0,5.79,5.74,3.46,2364
26998,1.51,Ideal,E,SI1,61.9,57.0,7.3,7.3,4.52,13127
18745,2.15,Very Good,G,SI2,61.9,60.0,8.29,8.34,5.15,18729
20644,2.0,Premium,H,SI2,60.3,59.0,8.09,8.14,4.91,13949
5432,1.51,Ideal,G,VS2,61.6,57.0,7.31,7.35,4.51,14038
22669,0.35,Ideal,G,IF,62.5,55.0,4.53,4.49,2.82,1055
13183,1.19,Ideal,E,SI2,61.7,56.0,6.84,6.78,4.2,5358
26741,1.22,Very Good,I,SI1,62.6,57.0,6.84,6.78,4.27,5461
29298,0.9,Premium,E,SI1,62.6,59.0,6.1,6.14,3.84,3450
11929,1.6,Ideal,J,VS2,61.4,55.0,7.53,7.59,4.63,7153
26670,0.34,Ideal,H,VS2,61.6,56.0,4.45,4.48,2.75,689
27861,0.33,Ideal,E,VS2,61.2,56.0,4.46,4.47,2.73,928
9135,1.21,Ideal,G,SI1,63.0,59.0,6.66,6.59,4.17,7107
28259,0.31,Ideal,D,SI1,62.0,55.0,4.34,4.36,2.7,623
21975,1.5,Very Good,E,SI1,64.3,57.0,7.15,7.1,4.59,12291
1171,0.74,Ideal,E,VS2,61.0,56.0,5.83,5.86,3.57,3216
15562,0.33,Premium,H,VS1,61.8,60.0,4.46,4.42,2.74,743
7927,0.4,Premium,I,VS2,59.9,62.0,4.76,4.73,2.85,856
28993,1.51,Premium,G,VVS1,62.4,59.0,7.4,7.32,4.59,15223
28458,0.6,Premium,E,VS1,62.8,57.0,5.35,5.31,3.35,2222
25998,0.56,Ideal,E,VS2,62.4,55.0,5.26,5.31,3.3,1847
29430,0.5,Ideal,F,VS2,61.8,57.0,5.09,5.12,3.16,1436
27085,0.32,Ideal,H,VS2,62.5,56.0,4.34,4.36,2.72,505
14531,0.3,Very Good,G,VVS1,63.5,57.0,4.29,4.26,2.71,789
15892,0.41,Ideal,G,VS2,60.9,57.0,4.81,4.82,2.93,835
28832,0.3,Ideal,E,VS2,62.3,56.0,4.37,4.33,2.7,844
17258,0.9,Good,I,VS2,63.7,57.0,6.05,6.09,3.86,3229
18681,0.34,Premium,G,VS2,62.7,58.0,4.45,4.4,2.77,765
29053,1.31,Ideal,G,VS1,62.1,55.0,7.05,7.01,4.36,9330
2643,0.74,Premium,G,VVS1,61.6,56.0,5.83,5.81,3.57,3071
26295,0.4,Ideal,G,VVS1,61.6,56.0,4.77,4.74,2.93,1100
5347,0.39,Ideal,D,SI1,61.5,56.0,4.68,4.65,2.87,718
9032,0.34,Very Good,E,SI1,62.9,57.0,4.49,4.45,2.81,675
22059,1.26,Very Good,F,VS1,62.0,58.0,6.97,6.91,4.3,11067
16965,0.38,Ideal,E,VS1,62.8,54.0,4.6,4.63,2.9,1003
204,0.3,Very Good,H,SI1,60.7,61.0,4.32,4.35,2.63,432
7896,1.01,Very Good,G,VS2,61.7,58.0,6.39,6.44,3.96,6232
9833,1.19,Ideal,G,SI2,61.0,57.0,6.91,6.92,4.21,5136
2014,1.0,Ideal,F,SI1,58.7,57.0,6.51,6.54,3.83,4829
17289,0.51,Ideal,H,VVS2,61.9,57.0,5.11,5.14,3.17,1792
17015,0.6,Ideal,E,VS2,61.4,57.0,5.39,5.43,3.33,2054
8461,0.72,Good,I,VS1,63.3,57.0,5.68,5.65,3.58,2399
19675,0.34,Ideal,H,VVS2,61.9,57.0,4.45,4.48,2.76,706
1974,0.28,Very Good,E,VVS2,61.2,59.0,4.21,4.19,2.57,568
162,2.01,Very Good,E,SI2,62.7,56.0,8.08,8.03,5.05,15393
4998,0.72,Ideal,I,VS1,61.6,57.0,5.73,5.76,3.54,2421
27338,0.5,Ideal,I,SI1,62.4,56.0,5.08,5.04,3.16,1035
9557,2.02,Good,I,VS2,63.6,59.0,8.01,7.93,5.07,12403
4713,0.74,Very Good,H,SI2,61.7,59.0,5.8,5.84,3.59,2670
9067,0.57,Ideal,E,VS2,62.4,56.0,5.3,5.35,3.32,1831
1431,1.0,Very Good,E,SI2,63.2,57.0,6.3,6.34,3.99,4730
15261,0.8,Very Good,G,SI1,62.9,58.0,5.89,5.93,3.72,2621
23252,0.3,Premium,E,VS2,62.2,59.0,4.3,4.27,2.67,844
12835,0.31,Ideal,G,VVS1,61.1,56.0,4.38,4.35,2.67,1046
13975,0.3,Ideal,G,IF,62.3,54.0,4.28,4.31,2.68,863
28792,0.3,Ideal,F,IF,62.7,57.0,4.31,4.32,2.7,974
7710,0.9,Premium,E,SI1,62.1,58.0,6.2,6.14,3.83,4192
7736,1.0,Good,G,SI1,59.0,63.0,6.48,6.42,3.8,4428
4283,0.72,Ideal,I,SI1,61.6,56.0,5.75,5.77,3.55,2271
7531,0.38,Ideal,G,VVS1,61.6,56.0,4.73,4.68,2.89,1068
14139,1.53,Ideal,E,VS2,62.3,56.0,7.33,7.36,4.58,14424
17069,1.0,Premium,F,VS1,61.4,60.0,6.42,6.36,3.92,7148
13493,0.52,Premium,H,SI1,61.3,60.0,5.16,5.13,3.16,1282
10053,1.7,Ideal,I,VS2,62.0,57.0,7.62,7.67,4.73,11314
10851,0.71,Ideal,I,VS1,61.5,53.0,5.76,5.8,3.55,2380
3384,1.07,Ideal,G,SI2,61.5,57.0,6.58,6.61,4.05,4260
2839,1.5,Premium,G,VS1,60.4,60.0,7.35,7.4,4.45,12543
27142,0.3,Very Good,G,SI1,64.0,61.0,4.42,4.46,2.51,447
27485,0.7,Ideal,F,VS1,62.7,56.0,5.7,5.64,3.56,2633
23846,0.9,Ideal,G,SI2,59.5,57.0,6.29,6.32,3.74,3264
15078,0.52,Premium,E,VS2,61.4,58.0,5.16,5.12,3.15,1819
19715,1.01,Very Good,H,VS2,62.9,58.0,6.34,6.37,3.99,4967
26201,1.13,Good,I,SI1,64.3,59.0,6.58,6.52,4.19,4382
15941,0.3,Ideal,H,VS2,61.8,55.0,4.32,4.36,2.68,538
10595,0.5,Very Good,G,VVS2,62.8,56.0,5.05,5.09,3.18,1616
22788,0.33,Ideal,D,VS2,60.9,56.0,4.44,4.48,2.72,1002
25279,0.91,Very Good,J,VS2,61.4,58.0,6.19,6.23,3.81,3299
15433,0.71,Good,I,VS2,61.6,62.0,5.74,5.72,3.53,2056
2096,0.71,Premium,E,VS2,61.6,60.0,5.79,5.68,3.53,3374
10195,0.37,Premium,G,VS2,61.0,60.0,4.64,4.6,2.82,827
27592,0.51,Ideal,G,VS1,61.8,55.0,5.11,5.13,3.17,1758
7999,0.41,Ideal,G,VS2,62.5,56.0,4.74,4.76,2.97,1061
28008,0.41,Ideal,D,VS2,62.6,56.0,4.73,4.7,2.96,1072
5017,0.74,Ideal,G,VS1,61.1,57.0,5.86,5.9,3.59,3354
25122,1.21,Premium,G,VVS2,61.4,57.0,6.86,6.82,4.19,10852
17833,0.41,Ideal,F,VS1,61.7,56.0,4.73,4.76,2.93,1007
23284,0.31,Ideal,F,VVS1,61.9,56.0,4.33,4.36,2.69,879
18994,0.34,Premium,D,VS2,62.0,58.0,4.5,4.47,2.78,1033
18284,1.03,Ideal,E,SI1,61.7,57.0,6.43,6.49,3.99,6549
24570,1.51,Ideal,I,SI2,62.6,56.0,7.31,7.25,4.56,7526
20304,0.47,Ideal,E,VS2,61.9,55.0,4.99,5.03,3.11,1377
2757,1.05,Ideal,H,VS1,61.9,57.0,6.5,6.54,4.02,6479
6397,0.32,Premium,F,VS2,62.4,58.0,4.4,4.35,2.73,828
10077,1.51,Premium,H,VS1,62.4,58.0,7.34,7.26,4.55,10850
13930,0.57,Ideal,H,VS2,61.9,56.0,5.33,5.31,3.29,1577
28046,0.7,Very Good,I,VVS2,60.9,58.0,5.68,5.75,3.49,2542
14082,1.28,Ideal,H,SI1,61.5,56.0,7.02,7.06,4.32,7098
2097,0.28,Very Good,E,VS1,61.4,60.0,4.23,4.28,2.61,484
8329,1.03,Ideal,F,SI2,62.4,56.0,6.44,6.48,4.02,4449
25075,2.18,Premium,F,SI2,62.2,59.0,8.28,8.34,5.18,16215
22008,1.01,Ideal,G,VS1,62.1,57.0,6.4,6.43,3.98,6368
9028,0.71,Premium,G,VS1,59.5,60.0,5.81,5.79,3.45,2802
3471,1.32,Ideal,G,SI1,62.7,57.0,6.99,7.03,4.38,6121
12889,0.9,Good,D,SI2,58.2,61.0,6.33,6.4,3.7,4435
14472,1.11,Ideal,E,SI1,62.5,55.0,6.62,6.66,4.15,7218
16230,1.0,Very Good,D,VS1,60.4,57.0,6.54,6.5,3.94,9341
24650,1.25,Premium,H,VS2,62.2,59.0,6.89,6.86,4.28,6328
18555,2.01,Good,I,SI1,63.6,59.0,8.01,7.93,5.07,15762
18509,0.71,Very Good,E,VS2,60.7,58.0,5.75,5.81,3.51,3217
1733,0.56,Very Good,F,SI1,62.8,57.0,5.21,5.17,3.26,1291
24974,0.31,Ideal,G,VVS1,61.9,56.0,4.38,4.34,2.7,789
18394,0.53,Ideal,H,VS2,61.9,56.0,5.21,5.23,3.23,1628
29786,0.51,Very Good,E,SI1,63.0,57.0,5.04,5.07,3.19,1438
1283,1.01,Premium,J,SI1,62.8,60.0,6.21,6.24,3.92,3332
12485,0.3,Ideal,J,VS1,61.9,57.0,4.29,4.32,2.67,394
12448,0.76,Ideal,G,VS1,61.4,56.0,5.91,5.94,3.63,3651
10028,0.57,Very Good,G,VVS2,60.0,59.0,5.37,5.42,3.23,2217
21621,0.52,Ideal,E,SI1,62.4,56.0,5.19,5.16,3.23,1700
1019,0.71,Very Good,D,VS2,63.8,58.0,5.64,5.67,3.62,3199
16184,0.26,Very Good,H,VVS2,62.3,58.0,4.06,4.09,2.54,468
27742,0.71,Ideal,H,SI2,61.4,57.0,5.75,5.78,3.54,2022
9518,0.4,Very Good,G,VVS1,61.3,55.0,4.77,4.8,2.93,998
25051,1.04,Premium,D,SI1,59.3,61.0,6.6,6.56,3.92,5204
19194,1.23,Very Good,J,SI1,61.4,58.0,6.85,6.89,4.22,5651
17520,2.01,Ideal,H,SI2,61.7,57.0,8.13,8.09,5.01,13068
1651,0.31,Premium,G,VS2,60.9,61.0,4.31,4.34,2.63,698
830,1.01,Good,F,VS2,63.6,59.0,6.3,6.36,4.02,6416
1169,0.35,Ideal,G,VS1,60.7,56.0,4.57,4.59,2.78,761
10720,0.53,Ideal,D,VS1,61.9,57.0,5.2,5.22,3.22,1910
25782,0.43,Ideal,E,SI1,61.3,57.0,4.82,4.87,2.97,969
6256,0.9,Ideal,D,SI1,61.5,56.0,6.19,6.25,3.83,4561
5469,0.9,Premium,D,SI1,61.9,58.0,6.11,6.14,3.79,4579
16044,0.3,Premium,D,SI1,61.5,58.0,4.28,4.33,2.65,552
28152,0.5,Very Good,J,SI1,62.3,55.0,5.06,5.12,3.17,1054
10258,2.01,Premium,I,SI1,61.4,59.0,8.16,8.13,5.0,16316
16063,0.71,Ideal,E,VS2,60.3,57.0,5.76,5.81,3.49,3053
17251,0.32,Premium,E,SI1,59.3,58.0,4.53,4.49,2.68,561
11166,0.33,Ideal,E,SI1,62.4,56.0,4.43,4.46,2.77,755
29227,0.41,Ideal,E,VS1,61.8,54.0,4.76,4.79,2.95,1130
5093,2.11,Premium,J,SI2,62.4,58.0,8.16,8.09,5.08,12657
21817,1.01,Fair,D,VS2,65.1,59.0,6.3,6.22,4.07,4715
541,0.33,Very Good,I,SI1,63.0,55.0,4.41,4.44,2.78,462
9324,1.04,Premium,I,VVS2,61.1,59.0,6.53,6.6,4.02,5821
17047,2.01,Ideal,I,SI2,62.9,57.0,8.07,8.0,5.05,13905
12693,1.01,Very Good,G,VS1,62.8,59.0,6.36,6.38,4.0,6546
22738,0.72,Premium,G,SI2,62.7,56.0,5.68,5.73,3.57,2277
29103,1.03,Ideal,G,VS1,61.8,56.0,6.53,6.46,4.02,8099
3390,1.01,Very Good,H,SI1,62.1,57.0,6.35,6.32,3.94,4363
12080,1.54,Premium,G,SI1,60.2,60.0,7.38,7.44,4.47,10772
11154,0.5,Ideal,H,SI1,62.8,56.0,5.03,5.07,3.17,1180
14226,1.04,Premium,H,VS2,61.1,59.0,6.58,6.52,4.01,5083
16977,2.18,Premium,E,SI2,59.6,59.0,8.56,8.51,5.07,14534
16029,0.36,Premium,D,SI1,59.4,58.0,4.66,4.63,2.76,653
30003,0.57,Very Good,F,SI1,61.1,58.0,5.31,5.4,3.27,1446
10775,0.32,Ideal,E,VVS2,61.7,55.0,4.44,4.42,2.73,1024
11005,0.91,Very Good,F,SI1,62.1,59.0,6.17,6.19,3.83,4155
3959,1.2,Ideal,F,VS2,62.2,57.0,6.81,6.77,4.22,9032
6643,1.14,Premium,I,SI1,60.7,58.0,6.79,6.75,4.11,4826
23225,1.19,Very Good,I,VS1,63.5,57.0,6.68,6.72,4.25,6891
20815,0.3,Premium,F,VVS2,61.1,59.0,4.26,4.29,2.62,737
16100,0.7,Ideal,H,VS1,61.8,57.0,5.65,5.71,3.52,2594
16087,0.71,Very Good,F,SI2,62.4,57.0,5.66,5.71,3.55,2307
3586,1.01,Very Good,H,SI2,63.4,57.0,6.34,6.31,4.01,3772
27062,1.51,Premium,F,SI2,62.7,58.0,7.31,7.29,4.58,9330
2563,0.33,Ideal,E,VVS1,61.9,56.0,4.39,4.43,2.73,865
10822,1.02,Premium,F,VVS2,61.7,58.0,6.46,6.41,3.97,9243
26782,0.36,Ideal,E,VVS1,61.1,56.0,4.64,4.64,2.83,1014
5036,0.78,Ideal,H,SI2,62.4,56.0,5.86,5.9,3.66,1775
1080,1.02,Premium,F,VVS1,62.9,58.0,6.37,6.33,4.01,9384
5891,0.9,Premium,G,SI1,62.4,62.0,6.15,6.11,3.83,3751
26661,0.31,Premium,G,VS2,62.6,60.0,4.31,4.35,2.71,544
14537,0.4,Premium,F,VS1,62.9,59.0,4.72,4.7,2.96,964
21350,1.01,Good,J,SI1,63.6,59.0,6.29,6.33,4.02,3508
2023,0.72,Premium,G,SI2,61.7,59.0,5.73,5.68,3.52,1929
13109,0.4,Good,F,SI1,63.3,57.0,4.73,4.69,2.98,796
28556,1.01,Very Good,G,SI2,63.3,58.0,6.37,6.31,4.02,4211
7909,1.06,Ideal,H,VS2,61.8,57.0,6.6,6.53,4.05,6040
28140,1.01,Premium,G,VS1,61.8,59.0,6.38,6.42,3.95,6499
23705,0.72,Very Good,E,VS2,63.1,58.0,5.72,5.69,3.59,3047
16610,1.51,Premium,I,VS1,62.6,58.0,7.27,7.23,4.54,10164
1013,0.31,Ideal,G,VVS1,62.3,56.0,4.4,4.36,2.72,1046
14871,0.32,Ideal,H,VS2,62.1,55.0,4.41,4.38,2.73,648
18313,1.0,Very Good,E,VVS2,61.5,59.0,6.42,6.45,3.96,9450
9235,0.39,Very Good,G,VS1,60.0,61.0,4.73,4.77,2.84,741
5251,0.51,Ideal,H,VS2,62.2,54.0,5.12,5.08,3.17,1393
9596,0.41,Ideal,F,VVS2,62.9,57.0,4.75,4.7,2.97,1192
2179,0.36,Ideal,H,SI1,61.6,56.0,4.57,4.6,2.82,555
17081,0.9,Very Good,E,SI2,63.3,60.0,6.09,6.12,3.86,2611
17508,0.41,Ideal,F,VVS1,62.0,56.0,4.8,4.77,2.97,1356
23762,0.4,Very Good,E,SI1,62.2,59.0,4.67,4.69,2.92,687
12087,0.7,Very Good,G,VS1,62.9,58.0,5.66,5.62,3.55,2908
21573,0.72,Ideal,D,SI1,60.2,57.0,5.77,5.82,3.49,2843
5110,0.71,Ideal,F,SI1,61.9,55.0,5.71,5.74,3.54,2598
24286,1.2,Premium,G,SI1,62.3,60.0,6.74,6.69,4.18,6537
1778,0.72,Ideal,H,SI1,61.2,57.0,5.75,5.79,3.53,2337
26902,0.5,Premium,F,VS2,62.0,58.0,5.07,5.12,3.16,1749
19018,0.7,Premium,J,SI1,62.1,60.0,5.68,5.72,3.53,2048
15379,0.91,Premium,F,SI1,60.8,59.0,6.29,6.22,3.79,3950
23928,1.53,Ideal,E,SI1,61.4,57.0,7.39,7.45,4.56,12717
7604,0.71,Very Good,D,VS1,61.9,59.0,5.67,5.69,3.51,2947
19873,0.32,Ideal,D,VS2,61.8,56.0,4.41,4.42,2.73,636
13944,0.24,Ideal,G,VS1,62.0,56.0,4.01,4.02,2.48,559
17421,0.32,Ideal,E,VVS2,60.1,57.0,4.45,4.5,2.68,842
27218,0.71,Fair,F,VVS1,64.4,57.0,5.65,5.6,3.61,3381
30011,1.5,Ideal,G,VVS2,61.7,56.0,7.42,7.48,4.59,15164
24889,0.3,Ideal,F,IF,61.9,56.0,4.29,4.32,2.67,873
19033,0.9,Premium,G,SI1,62.3,59.0,6.19,6.14,3.84,3763
10473,0.54,Ideal,H,VS1,60.5,57.0,5.25,5.28,3.18,1637
14933,0.34,Premium,H,SI1,62.3,58.0,4.43,4.46,2.77,446
19363,1.5,Premium,G,VS1,60.9,59.0,7.43,7.37,4.5,14603
18931,0.37,Very Good,F,SI1,62.8,55.0,4.59,4.62,2.88,596
5132,0.91,Very Good,D,SI2,61.3,57.0,6.25,6.28,3.85,4395
2159,1.2,Premium,I,SI2,58.6,61.0,6.92,6.89,4.05,5535
11329,1.02,Good,D,VS2,63.3,58.0,6.26,6.3,3.97,6629
25498,2.01,Premium,I,SI1,61.9,58.0,8.12,8.08,5.0,16407
14042,2.02,Fair,H,SI2,64.4,59.0,7.87,7.79,5.07,7953
14566,1.0,Fair,H,SI2,65.7,57.0,6.23,6.27,4.12,3854
6445,1.0,Ideal,E,SI2,61.4,55.0,6.4,6.45,3.94,4984
3967,1.01,Good,E,SI1,64.3,59.0,6.29,6.34,4.06,4611
1428,0.7,Ideal,G,VS2,61.8,54.0,5.71,5.76,3.54,3494
3081,1.53,Premium,I,VS1,60.8,59.0,7.39,7.43,4.52,8835
2520,0.31,Ideal,E,VS1,62.0,54.4,4.35,4.37,2.7,685
11754,0.9,Ideal,D,SI2,61.6,56.0,6.19,6.24,3.83,4007
24417,0.71,Ideal,I,SI2,61.4,55.0,5.72,5.74,3.52,1977
10047,0.7,Ideal,F,SI2,61.6,55.0,5.7,5.75,3.53,2362
27988,0.41,Very Good,F,VVS1,62.2,57.0,4.73,4.76,2.95,1249
27206,1.1,Ideal,F,VS1,60.1,57.0,6.77,6.66,4.03,7506
6019,0.51,Ideal,E,SI1,62.6,55.0,5.12,5.09,3.2,1698
16832,1.2,Premium,H,SI1,60.7,60.0,6.93,6.86,4.18,6429
16898,2.03,Ideal,H,SI1,62.1,57.0,8.14,8.08,5.04,18760
25860,0.3,Ideal,H,VS2,62.6,55.0,4.28,4.31,2.69,491
22379,1.01,Very Good,I,SI1,63.2,56.0,6.4,6.36,4.03,3994
22656,0.72,Ideal,I,VS2,62.3,57.0,5.71,5.75,3.57,2282
3727,1.22,Ideal,G,VS2,62.2,56.0,6.84,6.87,4.26,9292
23737,1.21,Very Good,E,VS2,60.3,61.0,6.95,6.89,4.17,8896
8553,0.72,Ideal,E,VS2,61.8,57.0,5.79,5.77,3.58,3189
22663,0.71,Very Good,E,SI1,59.5,59.0,5.82,5.87,3.48,2188
28481,0.55,Ideal,I,VS1,60.7,56.0,5.27,5.32,3.21,1415
23679,0.33,Ideal,E,VVS2,61.3,56.0,4.41,4.45,2.72,852
9496,0.71,Very Good,E,VVS1,62.0,54.0,5.72,5.75,3.56,3323
6251,0.41,Ideal,G,VS2,62.6,56.0,4.78,4.74,2.98,1087
5926,0.74,Good,D,SI2,62.5,58.0,5.74,5.77,3.6,2516
18844,0.5,Ideal,H,VS1,61.2,57.0,5.11,5.15,3.14,1397
16406,0.91,Ideal,F,SI2,60.9,57.0,6.21,6.26,3.81,3992
18450,0.52,Ideal,G,VS2,62.5,57.0,5.17,5.12,3.21,1686
18037,1.01,Premium,F,VS2,58.4,62.0,6.48,6.52,3.81,5433
8894,0.41,Premium,E,SI2,59.8,56.0,4.81,4.77,2.84,876
8706,0.71,Fair,I,VS2,62.7,55.0,5.68,5.64,3.55,2049
1376,0.55,Ideal,F,VS1,62.0,56.0,5.28,5.25,3.27,1841
1724,0.31,Ideal,G,VS2,62.1,54.0,4.32,4.35,2.69,544
3754,1.23,Ideal,J,SI1,62.3,57.0,6.83,6.87,4.26,5407
10517,1.0,Ideal,F,VVS2,59.9,57.0,6.52,6.56,3.91,8415
25036,0.24,Ideal,H,VVS1,62.1,56.0,4.0,4.04,2.5,480
20567,0.31,Ideal,G,VS2,61.9,55.0,4.35,4.32,2.69,544
28615,0.35,Ideal,E,VS1,61.3,56.0,4.54,4.57,2.8,850
4082,0.43,Ideal,E,VS2,62.9,56.0,4.86,4.79,3.03,1048
26062,0.32,Ideal,I,VS1,62.7,56.0,4.37,4.45,2.76,649
11870,0.74,Very Good,E,VS1,62.5,59.0,5.74,5.78,3.6,3464
27684,1.7,Premium,H,SI1,61.2,60.0,7.67,7.59,4.67,11370
24858,0.3,Premium,H,SI1,62.5,59.0,4.3,4.25,2.67,401
22963,0.62,Premium,D,SI1,60.3,59.0,5.58,5.56,3.35,2214
20942,1.0,Very Good,H,SI2,63.2,59.0,6.31,6.36,4.0,3398
12500,0.51,Ideal,E,SI1,61.7,57.0,5.08,5.12,3.15,1342
13057,1.01,Good,H,SI1,62.9,60.0,6.34,6.39,4.0,5084
19921,0.4,Ideal,F,VVS1,60.6,56.0,4.76,4.73,2.88,1397
16140,0.7,Very Good,I,VVS2,58.6,61.0,5.79,5.83,3.41,2106
23387,0.3,Good,F,VVS1,63.1,56.0,4.33,4.3,2.72,785
10773,0.72,Ideal,F,SI1,60.9,56.0,5.78,5.81,3.53,2812
25944,0.9,Ideal,F,SI2,62.3,56.0,6.18,6.23,3.86,3368
20714,0.52,Ideal,H,SI2,61.8,55.0,5.16,5.18,3.19,1076
25237,1.2,Very Good,I,SI2,62.6,58.0,6.77,6.72,4.21,4250
25173,0.71,Ideal,F,SI1,62.0,57.0,5.75,5.68,3.55,2398
9951,0.33,Ideal,H,VVS2,61.8,55.0,4.44,4.47,2.74,765
14571,0.33,Very Good,E,VVS2,63.1,55.0,4.4,4.37,2.77,1010
17030,2.05,Ideal,F,SI2,61.5,57.0,8.14,8.21,5.03,18398
22765,1.01,Premium,H,SI1,62.5,59.0,6.4,6.35,3.98,4326
23911,0.32,Ideal,H,VS2,62.1,57.0,4.4,4.38,2.72,648
29645,1.11,Ideal,H,SI2,61.6,57.0,6.69,6.66,4.11,4428
14215,0.42,Premium,E,VS2,62.1,58.0,4.84,4.8,2.99,999
15997,1.01,Premium,F,SI1,62.0,59.0,6.4,6.34,3.95,3997
7165,1.51,Premium,G,VS2,60.4,59.0,7.37,7.34,4.44,13214
26912,1.11,Ideal,G,SI1,61.2,57.0,6.65,6.74,4.1,5806
24081,0.31,Very Good,G,VVS2,62.4,57.0,4.3,4.32,2.69,642
11182,0.9,Good,H,SI2,63.7,61.0,6.04,6.06,3.85,3081
29208,0.4,Very Good,E,SI1,62.4,61.0,4.66,4.7,2.92,687
4875,0.5,Very Good,E,VS2,59.4,61.0,5.09,5.12,3.03,1443
10736,0.4,Very Good,G,VS2,63.1,57.0,4.68,4.64,2.94,1080
27918,1.52,Ideal,D,SI2,61.3,56.0,7.38,7.46,4.55,9341
15990,0.54,Premium,G,SI1,61.8,61.0,5.22,5.18,3.21,1227
21725,0.4,Ideal,F,VVS2,61.4,55.0,4.73,4.75,2.91,982
27825,0.31,Premium,D,VS2,61.4,58.0,4.34,4.36,2.67,734
12258,0.31,Premium,H,VS2,61.9,60.0,4.27,4.31,2.65,462
23415,1.03,Ideal,E,SI1,60.3,57.0,6.56,6.54,3.95,5652
18544,0.9,Premium,G,SI1,61.0,60.0,6.21,6.17,3.78,4071
685,0.32,Ideal,G,VVS2,62.2,54.0,4.34,4.37,2.71,730
11435,0.31,Ideal,D,VS2,61.8,56.0,4.37,4.35,2.7,942
27698,1.28,Ideal,G,VVS2,62.3,56.0,6.96,6.93,4.32,11427
14291,0.3,Ideal,H,IF,62.1,57.0,4.28,4.31,2.66,814
2461,1.01,Premium,H,SI1,59.0,59.0,6.58,6.48,3.86,4860
12275,0.3,Ideal,J,VS1,61.6,55.0,4.35,4.38,2.69,427
11889,1.32,Premium,J,VS2,60.0,57.0,7.16,7.05,4.29,7146
7128,0.79,Ideal,H,SI1,63.6,56.0,5.97,5.9,3.74,2789
16377,0.32,Ideal,G,IF,61.6,53.0,4.43,4.45,2.73,918
22651,0.38,Ideal,F,VS2,62.1,54.0,4.62,4.64,2.88,766
21325,0.34,Ideal,J,VS2,62.2,55.0,4.51,4.5,2.79,491
5946,0.31,Ideal,F,VVS1,61.4,56.0,4.36,4.37,2.68,840
4583,0.3,Ideal,E,VS1,61.8,55.0,4.33,4.4,2.7,606
22168,0.3,Very Good,G,VVS1,63.2,56.0,4.28,4.3,2.71,868
12232,0.73,Ideal,G,SI1,62.2,55.0,5.76,5.79,3.59,2853
26806,0.5,Very Good,E,VS1,61.7,58.0,5.1,5.13,3.15,1755
23953,0.32,Very Good,H,VS1,62.3,58.0,4.37,4.4,2.73,561
25511,1.08,Ideal,G,SI1,61.0,56.0,6.66,6.63,4.06,5142
26896,0.74,Very Good,I,VS1,62.2,59.0,5.8,5.82,3.61,2550
13070,0.31,Ideal,D,VS2,62.2,54.0,4.32,4.35,2.7,638
16905,0.3,Premium,H,IF,60.2,61.0,4.37,4.39,2.63,1013
25098,0.53,Very Good,E,SI2,62.2,57.0,5.21,5.23,3.24,1133
28471,0.39,Ideal,G,IF,62.6,55.0,4.67,4.7,2.93,1318
3983,0.36,Ideal,H,VS2,62.3,55.0,4.57,4.6,2.86,631
14686,1.3,Ideal,F,SI1,63.0,56.0,7.0,6.94,4.38,7937
6303,1.0,Ideal,G,VVS1,62.3,56.0,6.41,6.43,4.0,8020
9908,0.31,Premium,H,VS2,62.5,59.0,4.31,4.28,2.68,469
780,0.7,Very Good,F,SI2,61.7,59.0,5.64,5.71,3.49,2405
17153,0.35,Ideal,E,VVS1,61.6,55.0,4.56,4.58,2.81,1044
21991,0.31,Very Good,G,VVS2,60.2,58.0,4.4,4.43,2.65,798
5978,0.4,Premium,F,SI1,62.5,60.0,4.69,4.71,2.94,687
25227,0.9,Good,E,SI2,64.1,62.0,6.05,6.01,3.87,3218
20131,1.26,Ideal,G,SI1,60.7,56.0,7.08,7.03,4.28,6937
2196,1.51,Very Good,I,VVS2,62.8,59.0,7.19,7.16,4.51,9974
14089,1.0,Premium,G,VS2,59.8,61.0,6.42,6.47,3.85,6108
24945,0.33,Ideal,I,VVS2,62.6,55.0,4.39,4.37,2.74,743
29928,1.01,Premium,G,VS2,62.1,59.0,6.42,6.37,3.96,6279
20669,0.9,Very Good,E,SI1,63.4,61.0,6.07,6.12,3.87,3338
24953,1.59,Premium,H,VS1,62.4,58.0,7.41,7.47,4.62,12880
